0,0
0.002,1.2
0.004,2.4
0.006,3.5999999999999996
0.008,4.8
0.01,6.0
0.012,7.2
0.014,8.4
0.016,9.6
0.018,10.799999999999999
0.02,11.999999999999998
0.022,13.199999999999998
0.024,14.399999999999997
0.026,15.599999999999996
0.028,16.799999999999997
0.03,17.999999999999996
0.032,19.199999999999996
0.034,20.399999999999995
0.036,21.599999999999994
0.038,22.799999999999994
0.04,23.999999999999993
0.042,25.199999999999992
0.044,26.39999999999999
0.046,27.59999999999999
0.048,28.79999999999999
0.05,29.99999999999999
0.052,31.19999999999999
0.054,32.39999999999999
0.056,33.599999999999994
0.058,34.8
0.06,36.0
0.062,37.2
0.064,38.400000000000006
0.066,39.60000000000001
0.068,40.80000000000001
0.07,42.000000000000014
0.072,43.20000000000002
0.074,44.40000000000002
0.076,45.60000000000002
0.078,46.800000000000026
0.08,48.00000000000003
0.082,49.20000000000003
0.084,50.400000000000034
0.086,51.60000000000004
0.088,52.80000000000004
0.09,54.00000000000004
0.092,55.200000000000045
0.094,56.40000000000005
0.096,57.60000000000005
0.098,58.800000000000054
0.1,60.00000000000006
0.102,61.20000000000006
0.104,62.40000000000006
0.106,63.600000000000065
0.108,64.80000000000007
0.11,66.00000000000007
0.112,67.20000000000007
0.114,68.40000000000008
0.116,69.60000000000008
0.118,70.80000000000008
0.12,72.00000000000009
0.122,73.20000000000009
0.124,74.40000000000009
0.126,75.6000000000001
0.128,76.8000000000001
0.13,78.0000000000001
0.132,79.2000000000001
0.134,80.4000000000001
0.136,81.60000000000011
0.138,82.80000000000011
0.14,84.00000000000011
0.142,85.20000000000012
0.144,86.40000000000012
0.146,87.60000000000012
0.148,88.80000000000013
0.15,90.00000000000013
0.152,91.20000000000013
0.154,92.40000000000013
0.156,93.60000000000014
0.158,94.80000000000014
0.16,96.00000000000014
0.162,97.20000000000014
0.164,98.40000000000015
0.166,99.60000000000015
0.168,100.80000000000015
0.17,102.00000000000016
0.172,103.20000000000016
0.174,104.40000000000016
0.176,105.60000000000016
0.178,106.80000000000017
0.18,108.00000000000017
0.182,109.20000000000017
0.184,110.40000000000018
0.186,111.60000000000018
0.188,112.80000000000018
0.19,114.00000000000018
0.192,115.20000000000019
0.194,116.40000000000019
0.196,117.6000000000002
0.198,118.8000000000002
0.2,120.0000000000002
0.202,121.2000000000002
0.204,122.4000000000002
0.206,123.60000000000021
0.208,124.80000000000021
0.21,126.00000000000021
0.212,127.20000000000022
0.214,128.4000000000002
0.216,129.6000000000002
0.218,130.80000000000018
0.22,132.00000000000017
0.222,133.20000000000016
0.224,134.40000000000015
0.226,135.60000000000014
0.228,136.80000000000013
0.23,138.0000000000001
0.232,139.2000000000001
0.234,140.4000000000001
0.236,141.60000000000008
0.238,142.80000000000007
0.24,144.00000000000006
0.242,145.20000000000005
0.244,146.40000000000003
0.246,147.60000000000002
0.248,148.8
0.25,150.0
0.252,151.2
0.254,152.39999999999998
0.256,153.59999999999997
0.258,154.79999999999995
0.26,155.99999999999994
0.262,157.19999999999993
0.264,158.39999999999992
0.266,159.5999999999999
0.268,160.7999999999999
0.27,161.9999999999999
0.272,163.19999999999987
0.274,164.39999999999986
0.276,165.59999999999985
0.278,166.79999999999984
0.28,167.99999999999983
0.282,169.19999999999982
0.284,170.3999999999998
0.286,171.5999999999998
0.288,172.79999999999978
0.29,173.99999999999977
0.292,175.19999999999976
0.294,176.39999999999975
0.296,177.59999999999974
0.298,178.79999999999973
0.3,179.99999999999972
0.302,181.1999999999997
0.304,182.3999999999997
0.306,183.59999999999968
0.308,184.79999999999967
0.31,185.99999999999966
0.312,187.19999999999965
0.314,188.39999999999964
0.316,189.59999999999962
0.318,190.7999999999996
0.32,191.9999999999996
0.322,193.1999999999996
0.324,194.39999999999958
0.326,195.59999999999957
0.328,196.79999999999956
0.33,197.99999999999955
0.332,199.19999999999953
0.334,200.39999999999952
0.336,201.5999999999995
0.338,202.7999999999995
0.34,203.9999999999995
0.342,205.19999999999948
0.344,206.39999999999947
0.346,207.59999999999945
0.348,208.79999999999944
0.35,209.99999999999943
0.352,211.19999999999942
0.354,212.3999999999994
0.356,213.5999999999994
0.358,214.7999999999994
0.36,215.99999999999937
0.362,217.19999999999936
0.364,218.39999999999935
0.366,219.59999999999934
0.368,220.79999999999933
0.37,221.99999999999932
0.372,223.1999999999993
0.374,224.3999999999993
0.376,225.59999999999928
0.378,226.79999999999927
0.38,227.99999999999926
0.382,229.19999999999925
0.384,230.39999999999924
0.386,231.59999999999923
0.388,232.79999999999922
0.39,233.9999999999992
0.392,235.1999999999992
0.394,236.39999999999918
0.396,237.59999999999917
0.398,238.79999999999916
0.4,239.99999999999915
0.402,241.19999999999914
0.404,242.39999999999912
0.406,243.5999999999991
0.408,244.7999999999991
0.41,245.9999999999991
0.412,247.19999999999908
0.414,248.39999999999907
0.416,249.59999999999906
0.418,250.79999999999905
0.42,251.99999999999903
0.422,253.19999999999902
0.424,254.399999999999
0.426,255.599999999999
0.428,256.799999999999
0.43,257.999999999999
