0,0
0.002,3e-06
0.004,9e-06
0.006,1.8e-05
0.008,3e-05
0.01,4.5e-05
0.012,6.3e-05
0.014,8.4e-05
0.016,0.000108
0.018,0.000135
0.02,0.000165
0.022,0.000198
0.024,0.000234
0.026,0.000273
0.028,0.000315
0.03,0.00036
0.032,0.000408
0.034,0.000459
0.036,0.000513
0.038,0.00057
0.04,0.00063
0.042,0.000693
0.044,0.000759
0.046,0.000828
0.048,0.0009
0.05,0.000975
0.052,0.001053
0.054,0.001134
0.056,0.001218
0.058,0.001305
0.06,0.001395
0.062,0.001488
0.064,0.001584
0.066,0.001683
0.068,0.001785
0.07,0.00189
0.072,0.001998
0.074,0.002109
0.076,0.002223
0.078,0.00234
0.08,0.00246
0.082,0.002583
0.084,0.002709
0.086,0.002838
0.088,0.00297
0.09,0.003105
0.092,0.003243
0.094,0.003384
0.096,0.003528
0.098,0.003675
0.1,0.003825
0.102,0.003978
0.104,0.004134
0.106,0.004293
0.108,0.004455
0.11,0.00462
0.112,0.004788
0.114,0.004959
0.116,0.005133
0.118,0.00531
0.12,0.00549
0.122,0.005673
0.124,0.005859
0.126,0.006048
0.128,0.00624
0.13,0.006435
0.132,0.006633
0.134,0.006834
0.136,0.007038
0.138,0.007245
0.14,0.007455
0.142,0.007668
0.144,0.007884
0.146,0.008103
0.148,0.008325
0.15,0.00855
0.152,0.008778
0.154,0.009009
0.156,0.009243
0.158,0.00948
0.16,0.00972
0.162,0.009963
0.164,0.010209
0.166,0.010458
0.168,0.01071
0.17,0.010965
0.172,0.011223
0.174,0.011484
0.176,0.011748
0.178,0.012015
0.18,0.012285
0.182,0.012558
0.184,0.012834
0.186,0.013113
0.188,0.013395
0.19,0.01368
0.192,0.013968
0.194,0.014259
0.196,0.014553
0.198,0.01485
0.2,0.01515
0.202,0.015453
0.204,0.015759
0.206,0.016068
0.208,0.01638
0.21,0.016695
0.212,0.017013
0.214,0.017334
0.216,0.017658
0.218,0.017985
0.22,0.018315
0.222,0.018648
0.224,0.018984
0.226,0.019323
0.228,0.019665
0.23,0.02001
0.232,0.020358
0.234,0.020709
0.236,0.021063
0.238,0.02142
0.24,0.02178
0.242,0.022143
0.244,0.022509
0.246,0.022878
0.248,0.02325
0.25,0.023625
0.252,0.024003
0.254,0.024384
0.256,0.024768
0.258,0.025155
0.26,0.025545
0.262,0.025938
0.264,0.026334
0.266,0.026733
0.268,0.027135
0.27,0.02754
0.272,0.027948
0.274,0.028359
0.276,0.028773
0.278,0.02919
0.28,0.02961
0.282,0.030033
0.284,0.030459
0.286,0.030888
0.288,0.03132
0.29,0.031755
0.292,0.032193
0.294,0.032634
0.296,0.033078
0.298,0.033525
0.3,0.033975
0.302,0.034428
0.304,0.034884
0.306,0.035343
0.308,0.035805
0.31,0.03627
0.312,0.036738
0.314,0.037209
0.316,0.037683
0.318,0.03816
0.32,0.03864
0.322,0.039123
0.324,0.039609
0.326,0.040098
0.328,0.04059
0.33,0.041085
0.332,0.041583
0.334,0.042084
0.336,0.042588
0.338,0.043095
0.34,0.043605
0.342,0.044118
0.344,0.044634
0.346,0.045153
0.348,0.045675
0.35,0.0462
0.352,0.046728
0.354,0.047259
0.356,0.047793
0.358,0.04833
0.36,0.04887
0.362,0.049413
0.364,0.049959
0.366,0.050508
0.368,0.05106
0.37,0.051615
0.372,0.052173
0.374,0.052734
0.376,0.053298
0.378,0.053865
0.38,0.054435
0.382,0.055008
0.384,0.055584
0.386,0.056163
0.388,0.056745
0.39,0.05733
0.392,0.057918
0.394,0.058509
0.396,0.059103
0.398,0.0597
0.4,0.0603
0.402,0.060903
0.404,0.061509
